_id,canal,date,num_compte,num_tiers,marche,reference,statut,userIP,motif,_class,transaction_type,montant_recharge,motif_echec,format,option,reference_chequier,format_lcn,reference_lcn,num_carte,facturier,service,montant
640859b50da01f438384431b,ebanking,8/14/2022,852882851.0,909604961,Professionnel,595487800,,119.242.67.119,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,806791879,,,,,,
640859b50da01f438384431c,mbanking,3/20/2022,720941303.0,168110774,Particulier,238361898,,193.101.215.240,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,504015795,,,,,,
640859b50da01f438384431d,mbanking,3/8/2022,206910286.0,739128464,TPE,288546935,,218.130.8.6,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,439463202,,,,,,
640859b50da01f438384431e,mbanking,12/6/2022,423381068.0,353816588,TPE,399269761,,174.88.67.226,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,762405529,,,,,,
640859b50da01f438384431f,ebanking,10/16/2022,446314038.0,984949965,Professionnel,165758837,,179.34.17.69,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,217680092,,,,,,
640859b50da01f4383844320,mbanking,6/29/2022,965341139.0,804046380,Professionnel,359968580,,147.225.57.55,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,698064851,,,,,,
640859b50da01f4383844321,mbanking,9/30/2022,502090095.0,841817317,Professionnel,121062938,,105.186.183.224,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,540805945,,,,,,
640859b50da01f4383844322,mbanking,1/23/2022,327400577.0,740563479,Professionnel,364936397,,248.230.202.33,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,130188130,,,,,,
640859b50da01f4383844323,mbanking,4/6/2022,619818585.0,943800475,Professionnel,843819741,,233.188.71.241,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,147401752,,,,,,
640859b50da01f4383844324,ebanking,7/28/2022,536298398.0,240737162,Particulier,804013999,,44.174.109.61,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,195733096,,,,,,
640859b50da01f4383844325,mbanking,11/22/2022,474571675.0,804396083,Particulier,840487841,,105.249.232.19,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,359747341,,,,,,
640859b50da01f4383844326,ebanking,8/3/2022,536497987.0,641137686,TPE,944905968,,151.37.187.157,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,978488247,,,,,,
640859b50da01f4383844327,mbanking,12/19/2022,384413183.0,380447693,TPE,623017528,,91.18.101.7,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,762726896,,,,,,
640859b50da01f4383844328,mbanking,4/15/2022,742028570.0,956055689,Particulier,825489500,,77.132.232.197,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,605580744,,,,,,
640859b50da01f4383844329,mbanking,2/20/2022,996846548.0,356550367,Particulier,288691495,,239.143.87.20,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,125115013,,,,,,
640859b50da01f438384432a,mbanking,7/19/2022,363252651.0,518255841,Professionnel,960133152,,151.102.247.200,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,976953408,,,,,,
640859b50da01f438384432b,mbanking,8/28/2022,498380236.0,960369796,TPE,702332161,,140.196.152.18,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,187061471,,,,,,
640859b50da01f438384432c,ebanking,11/25/2022,295049885.0,908537357,Professionnel,290783399,,22.60.208.177,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,311107837,,,,,,
640859b50da01f438384432d,ebanking,12/20/2022,194915592.0,463673056,Particulier,101647834,,59.40.142.218,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,205465587,,,,,,
640859b50da01f438384432e,mbanking,9/5/2022,595636778.0,753581485,TPE,170138875,,240.217.28.30,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,538180492,,,,,,
640859b50da01f438384432f,ebanking,4/23/2022,212689468.0,279124221,Particulier,269347665,,159.57.45.220,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,467780056,,,,,,
640859b50da01f4383844330,ebanking,10/19/2022,148978956.0,170370422,Particulier,512006577,,5.98.103.2,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,742183599,,,,,,
640859b50da01f4383844331,ebanking,8/30/2022,318692065.0,805321509,TPE,280303182,,191.252.246.26,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,785502135,,,,,,
640859b50da01f4383844332,ebanking,3/24/2022,295304083.0,720094801,TPE,942034784,,175.151.124.196,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,474680163,,,,,,
640859b50da01f4383844333,mbanking,2/6/2022,782816984.0,711583860,Professionnel,256065151,,137.161.53.215,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,630933503,,,,,,
640859b50da01f4383844334,ebanking,12/15/2022,435616538.0,306515654,TPE,931089487,,80.10.97.37,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,841277390,,,,,,
640859b50da01f4383844335,ebanking,11/1/2022,168893425.0,282128460,TPE,370355755,,138.76.250.192,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,815414979,,,,,,
640859b50da01f4383844336,ebanking,2/12/2022,661526006.0,735985350,Professionnel,298863172,,144.167.113.177,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,480351347,,,,,,
640859b50da01f4383844337,ebanking,1/29/2022,721387970.0,955690514,Professionnel,369386510,,200.209.12.177,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,472030969,,,,,,
640859b50da01f4383844338,mbanking,7/22/2022,916933519.0,372296909,TPE,866050326,,230.243.221.148,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,492864640,,,,,,
640859b50da01f4383844339,mbanking,4/4/2022,252413722.0,760810316,Professionnel,767057636,,79.222.40.82,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,827553539,,,,,,
640859b50da01f438384433a,ebanking,4/18/2022,485270756.0,183144079,Particulier,235302113,,136.85.139.28,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,122618921,,,,,,
640859b50da01f438384433b,ebanking,11/8/2022,644659287.0,472416662,TPE,818342987,,15.92.63.211,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,486313386,,,,,,
640859b50da01f438384433c,mbanking,11/8/2022,254928926.0,864333399,Particulier,180749784,,137.111.253.120,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,189325832,,,,,,
640859b50da01f438384433d,mbanking,4/19/2022,288552112.0,441839525,Professionnel,856095729,,200.137.235.111,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,957911221,,,,,,
640859b50da01f438384433e,ebanking,5/22/2022,797437753.0,677212444,Particulier,158610882,,89.128.171.219,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,650147112,,,,,,
640859b50da01f438384433f,ebanking,10/21/2022,722725485.0,942661447,Particulier,514578322,,100.90.155.96,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,648795348,,,,,,
640859b50da01f4383844340,ebanking,9/7/2022,873509478.0,668204415,Professionnel,642051198,,10.160.138.72,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,707813585,,,,,,
640859b50da01f4383844341,mbanking,9/30/2022,264394834.0,378614851,Professionnel,568208982,,74.219.134.198,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,781271245,,,,,,
640859b50da01f4383844342,mbanking,11/15/2022,114111193.0,985129431,TPE,801310515,,43.248.2.86,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,750161641,,,,,,
640859b50da01f4383844343,mbanking,4/7/2022,175838277.0,296587273,Professionnel,657687113,,232.251.20.145,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,457115019,,,,,,
640859b50da01f4383844344,ebanking,9/13/2022,372658742.0,689478999,TPE,466473470,,167.60.105.21,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,941744636,,,,,,
640859b50da01f4383844345,mbanking,1/10/2022,773998974.0,256136979,Professionnel,890907516,,187.7.116.234,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,449642857,,,,,,
640859b50da01f4383844346,ebanking,9/10/2022,982670211.0,256150246,Professionnel,261923129,,240.19.112.76,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,921013391,,,,,,
640859b50da01f4383844347,mbanking,12/3/2022,556206316.0,998310165,TPE,213897127,,200.105.252.191,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,717036393,,,,,,
640859b50da01f4383844348,mbanking,11/22/2022,548053778.0,352175991,TPE,601897883,,236.48.212.22,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,210600412,,,,,,
640859b50da01f4383844349,ebanking,12/21/2022,340908760.0,364652348,Professionnel,155660299,,186.134.81.89,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,495979693,,,,,,
640859b50da01f438384434a,ebanking,8/26/2022,582703609.0,708529086,Particulier,264617081,,81.234.128.249,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,293571532,,,,,,
640859b50da01f438384434b,ebanking,7/7/2022,832141453.0,553215975,Particulier,431508507,,109.161.241.109,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,975666812,,,,,,
640859b50da01f438384434c,ebanking,2/3/2022,439809298.0,896319052,Professionnel,952986339,,45.81.22.246,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,516831043,,,,,,
640859b50da01f438384434d,mbanking,1/24/2022,682690779.0,656599778,Particulier,303830856,,213.67.180.32,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,118839480,,,,,,
640859b50da01f438384434e,ebanking,7/25/2022,104427073.0,143533920,Professionnel,988304239,,248.48.228.145,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,942692506,,,,,,
640859b50da01f438384434f,mbanking,6/2/2022,263711450.0,554298184,TPE,874244604,,124.2.254.200,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,716593550,,,,,,
640859b50da01f4383844350,ebanking,6/18/2022,520112184.0,350967614,TPE,644813625,,15.54.197.105,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,993831028,,,,,,
640859b50da01f4383844351,mbanking,4/12/2022,729328560.0,647733840,Professionnel,929448728,,192.32.218.82,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,402546666,,,,,,
640859b50da01f4383844352,ebanking,6/26/2022,445014138.0,837579406,Professionnel,787230987,,12.112.214.3,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,446084423,,,,,,
640859b50da01f4383844353,ebanking,4/16/2022,914071134.0,330213075,TPE,202153407,,98.183.239.146,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,257642167,,,,,,
640859b50da01f4383844354,ebanking,6/8/2022,800394886.0,768410693,TPE,145909553,,169.239.41.120,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,808568079,,,,,,
640859b50da01f4383844355,mbanking,10/24/2022,625995957.0,875784906,TPE,899530960,,169.230.159.135,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,766129761,,,,,,
640859b50da01f4383844356,ebanking,9/22/2022,276844066.0,540605660,TPE,844784664,,233.90.252.170,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,116965198,,,,,,
640859b50da01f4383844357,mbanking,10/15/2022,346203471.0,849672614,Professionnel,229581697,,188.43.65.7,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,415574412,,,,,,
640859b50da01f4383844358,ebanking,2/3/2022,879769763.0,518156675,Professionnel,228489707,,228.127.161.200,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,665139348,,,,,,
640859b50da01f4383844359,ebanking,2/5/2022,598630751.0,789405659,Professionnel,930919923,,2.66.26.20,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,311076774,,,,,,
640859b50da01f438384435a,mbanking,1/29/2022,889949107.0,437582117,Professionnel,882757283,,246.251.71.10,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,192864973,,,,,,
640859b50da01f438384435b,ebanking,11/11/2022,684406881.0,535607013,Professionnel,291600851,,51.91.213.205,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,981381094,,,,,,
640859b50da01f438384435c,mbanking,3/17/2022,703864326.0,890555816,Particulier,791578301,,203.236.238.18,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,463960607,,,,,,
640859b50da01f438384435d,ebanking,2/14/2022,151399306.0,735702655,Professionnel,678653061,,50.33.104.154,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,450567772,,,,,,
640859b50da01f438384435e,mbanking,3/16/2022,735951907.0,857767858,Professionnel,748886246,,93.243.188.136,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,571918248,,,,,,
640859b50da01f438384435f,mbanking,6/4/2022,933190515.0,289659684,Particulier,848221284,,73.241.43.240,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,151674345,,,,,,
640859b50da01f4383844360,ebanking,5/5/2022,701912532.0,469549493,TPE,123191167,,83.214.211.85,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,510227689,,,,,,
640859b50da01f4383844361,ebanking,7/12/2022,481803390.0,512032338,Professionnel,984809308,,241.212.133.69,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,354136877,,,,,,
640859b50da01f4383844362,ebanking,9/2/2022,523028001.0,951491999,TPE,953854891,,170.70.2.133,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,357646715,,,,,,
640859b50da01f4383844363,mbanking,4/18/2022,358999539.0,257239167,Particulier,208269785,,44.165.41.144,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,242436313,,,,,,
640859b50da01f4383844364,mbanking,6/9/2022,782509399.0,214728136,Professionnel,337242541,,197.126.16.116,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,422973559,,,,,,
640859b50da01f4383844365,mbanking,12/10/2022,109606649.0,687291730,TPE,793996088,,30.52.151.14,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,535128722,,,,,,
640859b50da01f4383844366,mbanking,3/31/2022,390071396.0,366939524,Professionnel,623135209,,92.215.113.104,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,897980237,,,,,,
640859b50da01f4383844367,mbanking,12/7/2022,523188741.0,425478763,Professionnel,997879915,,27.134.106.201,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,782843201,,,,,,
640859b50da01f4383844368,mbanking,8/30/2022,135647063.0,150142401,Particulier,279982825,,67.159.143.169,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,167198542,,,,,,
640859b50da01f4383844369,ebanking,12/26/2022,276421239.0,132013470,Professionnel,476064144,,107.132.226.39,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,391584430,,,,,,
640859b50da01f438384436a,ebanking,9/28/2022,721866317.0,548310992,Particulier,592985286,,242.86.176.222,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,391528554,,,,,,
640859b50da01f438384436b,mbanking,11/10/2022,696771623.0,707400498,Particulier,640519170,,143.129.107.21,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,980657124,,,,,,
640859b50da01f438384436c,mbanking,4/4/2022,997782181.0,389653957,Professionnel,798287293,,192.229.11.72,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,982030228,,,,,,
640859b50da01f438384436d,ebanking,9/21/2022,189128057.0,974301178,TPE,459513360,,18.89.249.33,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,904203702,,,,,,
640859b50da01f438384436e,mbanking,6/6/2022,123878132.0,688129051,TPE,351809489,,126.155.224.98,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,753820996,,,,,,
640859b50da01f438384436f,mbanking,9/2/2022,653564206.0,481565114,Particulier,202000017,,40.35.94.4,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,496358666,,,,,,
640859b50da01f4383844370,mbanking,5/20/2022,436761650.0,442691202,TPE,554618189,,175.192.53.48,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,904239969,,,,,,
640859b50da01f4383844371,mbanking,4/3/2022,332153112.0,886367127,Professionnel,569285542,,216.204.136.66,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,710524072,,,,,,
640859b50da01f4383844372,mbanking,8/13/2022,361262339.0,874726709,Particulier,947263695,,79.123.194.242,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,698543911,,,,,,
640859b50da01f4383844373,mbanking,1/2/2022,977358967.0,778515052,TPE,491192495,,239.35.209.57,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,178967350,,,,,,
640859b50da01f4383844374,mbanking,3/5/2022,902202009.0,452618149,Particulier,882445711,,23.214.33.185,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,725999281,,,,,,
640859b50da01f4383844375,mbanking,3/2/2022,269846510.0,642802880,Professionnel,995130144,,197.235.87.16,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,181225742,,,,,,
640859b50da01f4383844376,ebanking,11/19/2022,872209082.0,757325089,Particulier,245880563,,39.40.183.87,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,199855029,,,,,,
640859b50da01f4383844377,mbanking,10/24/2022,361174047.0,580362522,TPE,921062995,,94.170.169.113,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,464846328,,,,,,
640859b50da01f4383844378,mbanking,5/23/2022,484561025.0,996306507,Professionnel,661052519,,224.179.168.130,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,680497604,,,,,,
640859b50da01f4383844379,ebanking,8/8/2022,741358835.0,802367404,TPE,651761243,,253.154.189.63,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,503647855,,,,,,
640859b50da01f438384437a,ebanking,10/3/2022,499244314.0,716054559,Professionnel,263734398,,92.248.155.239,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,453461903,,,,,,
640859b50da01f438384437b,ebanking,9/19/2022,919296393.0,631232554,TPE,493619044,,204.59.52.47,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,738878501,,,,,,
640859b50da01f438384437c,mbanking,7/18/2022,386024759.0,785399445,Professionnel,340083480,,155.166.117.230,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,798536820,,,,,,
640859b50da01f438384437d,mbanking,10/21/2022,121164396.0,876184712,Particulier,804710904,,196.230.8.129,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,596853142,,,,,,
640859b50da01f438384437e,mbanking,10/10/2022,779750723.0,623055564,Particulier,546175945,,74.10.158.196,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,122185769,,,,,,
640859b50da01f438384437f,mbanking,4/12/2022,432646703.0,729394154,TPE,754893488,,167.199.216.35,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,168943482,,,,,,
640859b50da01f4383844380,mbanking,8/5/2022,481088057.0,197561459,TPE,916826338,,64.249.32.215,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,193471414,,,,,,
640859b50da01f4383844381,ebanking,6/7/2022,103526680.0,581918716,Particulier,918787596,,171.63.146.225,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,489608941,,,,,,
640859b50da01f4383844382,ebanking,4/24/2022,438689669.0,318480448,Professionnel,124002579,,202.163.6.150,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,355540443,,,,,,
640859b50da01f4383844383,mbanking,4/29/2022,138515590.0,984403565,Particulier,232493882,,96.90.169.61,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,103109504,,,,,,
640859b50da01f4383844384,mbanking,7/1/2022,129366156.0,776019494,Professionnel,779176864,,82.5.226.241,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,381613848,,,,,,
640859b50da01f4383844385,mbanking,2/24/2022,828042344.0,978619307,TPE,141799768,,195.116.119.22,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,619451780,,,,,,
640859b50da01f4383844386,ebanking,8/15/2022,587898998.0,394355391,Professionnel,637635103,,228.223.32.22,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,504058483,,,,,,
640859b50da01f4383844387,ebanking,1/1/2022,305903537.0,258537941,TPE,817163763,,119.227.102.228,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,259297166,,,,,,
640859b50da01f4383844388,ebanking,7/20/2022,422265494.0,988945094,Professionnel,655271039,,230.25.199.208,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,513181810,,,,,,
640859b50da01f4383844389,mbanking,4/8/2022,134959147.0,571273220,Professionnel,427748925,,137.242.103.77,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,714264487,,,,,,
640859b50da01f438384438a,mbanking,12/28/2022,712300565.0,543926805,Professionnel,260807058,,208.218.251.137,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,181692225,,,,,,
640859b50da01f438384438b,mbanking,10/26/2022,282024271.0,496470715,Particulier,592150123,,77.180.143.182,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,278489291,,,,,,
640859b50da01f438384438c,mbanking,3/29/2022,970382352.0,879898796,Particulier,822481307,,185.179.17.1,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,723310707,,,,,,
640859b50da01f438384438d,mbanking,6/14/2022,624994437.0,275734449,TPE,374011482,,178.190.197.190,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,341373736,,,,,,
640859b50da01f438384438e,mbanking,10/2/2022,831880287.0,931145181,TPE,121567488,,243.35.46.177,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,969470080,,,,,,
640859b50da01f438384438f,ebanking,1/18/2022,541916147.0,920119264,Particulier,154497465,,26.99.236.124,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,984055066,,,,,,
640859b50da01f4383844390,ebanking,8/13/2022,208509629.0,854530447,TPE,290900683,,193.50.51.83,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,895914347,,,,,,
640859b50da01f4383844391,mbanking,9/17/2022,859938868.0,532948221,Professionnel,321779101,,111.12.206.188,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,623284421,,,,,,
640859b50da01f4383844392,ebanking,2/3/2022,638898885.0,213762950,TPE,716223228,,96.222.171.239,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,660571589,,,,,,
640859b50da01f4383844393,ebanking,6/27/2022,166444849.0,769252264,Particulier,910830530,,149.134.134.59,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,756912411,,,,,,
640859b50da01f4383844394,ebanking,11/21/2022,647615237.0,153222752,TPE,165573245,,70.112.195.183,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,336888616,,,,,,
640859b50da01f4383844395,ebanking,4/20/2022,532252951.0,664164363,TPE,443216466,,30.231.199.70,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,514520206,,,,,,
640859b50da01f4383844396,mbanking,2/11/2022,650397673.0,861762811,Professionnel,605709675,,107.42.116.169,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,201059609,,,,,,
640859b50da01f4383844397,ebanking,10/11/2022,116746520.0,910814675,TPE,322661275,,17.9.216.166,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,897970135,,,,,,
640859b50da01f4383844398,mbanking,12/13/2022,222160142.0,973147378,Particulier,774625778,,238.200.20.65,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,320998493,,,,,,
640859b50da01f4383844399,mbanking,1/28/2022,612691074.0,358589611,TPE,493470014,,247.254.205.114,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,329933360,,,,,,
640859b50da01f438384439a,mbanking,10/14/2022,604766925.0,638163912,Professionnel,593738155,,251.168.177.224,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,821802884,,,,,,
640859b50da01f438384439b,ebanking,3/27/2022,455469898.0,758841486,Professionnel,459256943,,75.191.164.181,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,568660210,,,,,,
640859b50da01f438384439c,mbanking,4/11/2022,488731039.0,269908456,Professionnel,187944848,,139.248.13.230,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,normal,393470557,,,,,,
640859b50da01f438384439d,mbanking,6/25/2022,482313602.0,589379115,Particulier,535012514,,182.230.178.196,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,164955854,,,,,,
640859b50da01f438384439e,mbanking,10/28/2022,147042939.0,619071382,Professionnel,111769988,,217.86.241.181,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,non endossable,193082963,,,,,,
640859b50da01f438384439f,ebanking,6/16/2022,358306429.0,400510406,TPE,922212748,,113.40.168.5,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,591033712,,,,,,
640859b50da01f43838443a0,ebanking,5/14/2022,843354253.0,453011024,TPE,718625205,,251.95.251.35,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,113325816,,,,,,
640859b50da01f43838443a1,ebanking,8/3/2022,217390703.0,688148366,Particulier,301896073,,14.138.160.240,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,261716735,,,,,,
640859b50da01f43838443a2,mbanking,5/31/2022,125262234.0,755775511,Professionnel,171721008,,67.234.231.93,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,normal,153367236,,,,,,
640859b50da01f43838443a3,ebanking,8/2/2022,353728715.0,389294558,Particulier,658380024,,145.193.225.64,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,457030232,,,,,,
640859b50da01f43838443a4,ebanking,3/31/2022,659426852.0,443065750,TPE,304068135,,145.63.211.31,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,976553928,,,,,,
640859b50da01f43838443a5,ebanking,11/19/2022,779314345.0,354199916,Particulier,103108421,,101.243.48.99,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,non endossable,937421439,,,,,,
640859b50da01f43838443a6,ebanking,5/26/2022,288946493.0,104039294,Particulier,329021742,,173.14.0.100,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,50,barré,555007041,,,,,,
640859b50da01f43838443a7,ebanking,5/8/2022,706682795.0,848499760,Professionnel,727500316,,11.225.173.238,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,809925876,,,,,,
640859b50da01f43838443a8,ebanking,9/30/2022,783132774.0,894500678,Professionnel,171442279,,21.230.47.73,,com.application.ApiApplication.model.demande_chequier,demande_chequier,,,25,barré,799869514,,,,,,
